year,state_abb,local police department,sheriffs office,other
1987,OK,187018.0,20965.0,0.0
1987,OR,163924.0,40591.0,0.0
1987,PA,352781.0,90.0,0.0
1987,RI,57008.0,0.0,0.0
1987,SC,112512.0,86827.0,0.0
1987,SD,16235.0,2699.0,0.0
1987,TN,189467.0,30968.0,0.0
1987,TX,1259370.0,154182.0,0.0
1987,UT,96697.0,4899.0,0.0
1987,VA,228440.0,35244.0,0.0
1987,VT,18343.0,606.0,0.0
1987,WA,244034.0,107309.0,0.0
1987,WI,180232.0,32326.0,0.0
1987,WV,27783.0,10817.0,0.0
1987,WY,17037.0,4342.0,0.0
1988,AK,23033.0,0.0,0.0
1988,AL,167044.0,27955.0,0.0
1988,AR,91886.0,19044.0,0.0
1988,AZ,257756.0,28636.0,0.0
1988,CA,1708807.0,330948.0,0.0
1988,CO,182305.0,34865.0,0.0
1988,CT,181191.0,0.0,0.0
1988,DC,63780.0,0.0,0.0
1988,DE,30267.0,0.0,0.0
1988,FL,0.0,0.0,0.0
1988,GA,357932.0,68292.0,0.0
1988,HI,77720.0,0.0,0.0
1988,IA,108803.0,18920.0,0.0
1988,ID,32229.0,11058.0,0.0
1988,IL,670620.0,55032.0,0.0
1988,IN,173129.0,38306.0,0.0
1988,KS,126691.0,11421.0,0.0
1988,KY,0.0,0.0,0.0
1988,LA,160535.0,79094.0,0.0
1988,MA,268281.0,0.0,0.0
1988,MD,276391.0,20007.0,0.0
1988,ME,42512.0,4695.0,0.0
1988,MI,527801.0,71083.0,0.0
1988,MN,184960.0,27485.0,0.0
1988,MO,246844.0,17563.0,0.0
1988,MS,66039.0,8183.0,0.0
1988,MT,21761.0,11280.0,0.0
1988,NC,245979.0,84892.0,0.0
1988,ND,15375.0,3369.0,0.0
1988,NE,62963.0,8221.0,0.0
1988,NH,37539.0,223.0,0.0
1988,NJ,476448.0,0.0,0.0
1988,NM,83372.0,6401.0,0.0
1988,NV,65605.0,5483.0,0.0
1988,NY,1086509.0,38163.0,0.0
1988,OH,443903.0,60805.0,0.0
1988,OK,175479.0,20523.0,0.0
1988,OR,167565.0,41835.0,0.0
1988,PA,359757.0,74.0,0.0
1988,RI,56964.0,0.0,0.0
1988,SC,124190.0,95125.0,0.0
1988,SD,12606.0,2744.0,0.0
1988,TN,183658.0,30286.0,0.0
1988,TX,1323625.0,160849.0,0.0
1988,UT,97539.0,5046.0,0.0
1988,VA,245836.0,38296.0,0.0
1988,VT,18272.0,622.0,0.0
1988,WA,249679.0,113970.0,0.0
1988,WI,179666.0,31439.0,0.0
1988,WV,28800.0,11744.0,0.0
1988,WY,16700.0,4462.0,0.0
1989,AK,23041.0,0.0,0.0
1989,AL,177595.0,27883.0,0.0
1989,AR,99665.0,20683.0,0.0
1989,AZ,276216.0,29758.0,0.0
1989,CA,1817841.0,336688.0,39441.0
1989,CO,182077.0,34818.0,0.0
1989,CT,187222.0,0.0,0.0
1989,DC,64697.0,0.0,0.0
1989,DE,31827.0,0.0,0.0
1989,FL,796361.0,312815.0,0.0
1989,GA,405349.0,81449.0,0.0
1989,HI,20278.0,0.0,0.0
1989,IA,110635.0,19219.0,0.0
1989,ID,33264.0,11257.0,0.0
1989,IL,679799.0,55881.0,0.0
1989,IN,172807.0,39235.0,0.0
1989,KS,132568.0,13783.0,0.0
1989,KY,95344.0,5149.0,0.0
1989,LA,176732.0,82846.0,0.0
1989,MA,251414.0,0.0,0.0
1989,MD,273915.0,20273.0,0.0
1989,ME,42967.0,5471.0,0.0
1989,MI,514342.0,71232.0,0.0
1989,MN,192274.0,27182.0,0.0
1989,MO,266257.0,23201.0,0.0
1989,MS,68584.0,7734.0,0.0
1989,MT,22541.0,9431.0,0.0
1989,NC,268365.0,88550.0,0.0
1989,ND,14731.0,3069.0,0.0
1989,NE,62403.0,9002.0,0.0
1989,NH,41876.0,150.0,0.0
1989,NJ,479952.0,0.0,0.0
1989,NM,86109.0,5893.0,0.0
1989,NV,65878.0,6305.0,0.0
1989,NY,1096725.0,40613.0,0.0
1989,OH,491160.0,58564.0,0.0
1989,OK,172105.0,20856.0,0.0
1989,OR,153635.0,38548.0,0.0
1989,PA,389209.0,81.0,0.0
1989,RI,60301.0,0.0,0.0
1989,SC,130043.0,101365.0,0.0
1989,SD,15466.0,3058.0,0.0
1989,TN,188980.0,31201.0,0.0
1989,TX,1343912.0,157527.0,0.0
1989,UT,97946.0,5307.0,0.0
1989,VA,253439.0,41376.0,0.0
1989,VT,17281.0,549.0,0.0
1989,WA,244221.0,112151.0,0.0
1989,WI,199963.0,34331.0,0.0
1989,WV,30408.0,13591.0,0.0
1989,WY,17086.0,4270.0,0.0
1990,AK,25139.0,0.0,0.0
1990,AL,172729.0,25682.0,0.0
1990,AR,105023.0,20996.0,0.0
1990,AZ,291576.0,31053.0,0.0
1990,CA,1834773.0,314060.0,44880.0
1990,CO,184252.0,35088.0,0.0
1990,CT,195037.0,0.0,0.0
1990,DC,68983.0,0.0,0.0
1990,DE,35904.0,0.0,0.0
1990,FL,873989.0,349944.0,0.0
1990,GA,377339.0,73039.0,0.0
1990,HI,79397.0,0.0,0.0
1990,IA,109789.0,18484.0,0.0
1990,ID,34783.0,11433.0,0.0
1990,IL,801563.0,57875.0,0.0
1990,IN,173082.0,41997.0,0.0
1990,KS,142660.0,14435.0,0.0
1990,KY,103120.0,8811.0,0.0
1990,LA,186263.0,83269.0,0.0
1990,MA,253160.0,0.0,0.0
1990,MD,295351.0,22105.0,0.0
1990,ME,45110.0,6126.0,0.0
1990,MI,526493.0,77625.0,0.0
1990,MN,154707.0,29699.0,0.0
1990,MO,267920.0,24951.0,0.0
1990,MS,74633.0,8494.0,0.0
1990,MT,24982.0,12399.0,0.0
1990,NC,288192.0,94513.0,0.0
1990,ND,14845.0,1599.0,0.0
1990,NE,65051.0,10162.0,0.0
1990,NH,43815.0,149.0,0.0
1990,NJ,495784.0,0.0,0.0
1990,NM,84796.0,5786.0,0.0
1990,NV,71085.0,4762.0,0.0
1990,NY,1110591.0,42023.0,0.0
1990,OH,515196.0,58843.0,0.0
1990,OK,174478.0,19701.0,0.0
1990,OR,144441.0,37618.0,0.0
1990,PA,407549.0,109.0,0.0
1990,RI,63174.0,0.0,0.0
1990,SC,138586.0,104972.0,0.0
1990,SD,17765.0,4057.0,0.0
1990,TN,213518.0,32380.0,0.0
1990,TX,1348508.0,161008.0,0.0
1990,UT,104384.0,5578.0,0.0
1990,VA,275844.0,42129.0,0.0
1990,VT,17260.0,693.0,0.0
1990,WA,245370.0,111841.0,0.0
1990,WI,211889.0,36629.0,0.0
1990,WV,30849.0,15418.0,0.0
1990,WY,18128.0,4179.0,0.0
1991,AK,27140.0,0.0,0.0
1991,AL,171314.0,28617.0,0.0
1991,AR,113255.0,22710.0,0.0
1991,AZ,284082.0,29572.0,0.0
1991,CA,1921539.0,320070.0,48159.0
1991,CO,188749.0,36434.0,0.0
1991,CT,194662.0,0.0,0.0
1991,DC,69048.0,0.0,0.0
1991,DE,26646.0,0.0,0.0
1991,FL,891744.0,387449.0,0.0
1991,GA,378106.0,67465.0,0.0
1991,HI,78976.0,0.0,0.0
1991,IA,0.0,0.0,0.0
1991,ID,37111.0,12088.0,0.0
1991,IL,746722.0,57354.0,0.0
1991,IN,190054.0,42600.0,0.0
1991,KS,150031.0,15414.0,0.0
1991,KY,103452.0,10259.0,0.0
1991,LA,182682.0,80301.0,0.0
1991,MA,253012.0,0.0,0.0
1991,MD,315757.0,24919.0,0.0
1991,ME,45668.0,6847.0,0.0
1991,MI,541721.0,81343.0,0.0
1991,MN,194647.0,30354.0,0.0
1991,MO,279672.0,21322.0,0.0
1991,MS,79284.0,8961.0,0.0
1991,MT,13954.0,6647.0,0.0
1991,NC,304536.0,108015.0,0.0
1991,ND,14571.0,3137.0,0.0
1991,NE,68239.0,10797.0,0.0
1991,NH,40639.0,44.0,0.0
1991,NJ,495996.0,36.0,0.0
1991,NM,84917.0,6555.0,0.0
1991,NV,78471.0,4690.0,0.0
1991,NY,1094920.0,43729.0,0.0
1991,OH,532546.0,58997.0,0.0
1991,OK,178488.0,19934.0,0.0
1991,OR,148124.0,40325.0,0.0
1991,PA,403779.0,113.0,0.0
1991,RI,59300.0,0.0,0.0
1991,SC,115274.0,101897.0,0.0
1991,SD,20006.0,4139.0,0.0
1991,TN,227686.0,30635.0,0.0
1991,TX,1391284.0,168797.0,0.0
1991,UT,106534.0,5420.0,0.0
1991,VA,291121.0,43911.0,0.0
1991,VT,13684.0,484.0,0.0
1991,WA,252924.0,114357.0,0.0
1991,WI,216038.0,37200.0,0.0
1991,WV,32846.0,16690.0,0.0
1991,WY,19295.0,4656.0,0.0
1992,AK,29913.0,0.0,0.0
1992,AL,165347.0,25346.0,0.0
1992,AR,108036.0,21628.0,0.0
1992,AZ,270763.0,29081.0,0.0
1992,CA,1964485.0,319948.0,48119.0
1992,CO,184309.0,35761.0,0.0
1992,CT,182543.0,0.0,0.0
1992,DC,75624.0,0.0,0.0
1992,DE,28111.0,0.0,0.0
1992,FL,891498.0,397483.0,0.0
1992,GA,389921.0,68929.0,0.0
1992,HI,82669.0,0.0,0.0
1992,IA,68960.0,10696.0,0.0
1992,ID,36235.0,11044.0,0.0
1992,IL,782602.0,47081.0,0.0
1992,IN,195975.0,45102.0,0.0
1992,KS,152014.0,16773.0,0.0
1992,KY,104855.0,10038.0,20272.0
1992,LA,187357.0,82177.0,0.0
1992,MA,263590.0,0.0,0.0
1992,MD,320086.0,22504.0,0.0
1992,ME,43144.0,6239.0,0.0
1992,MI,505604.0,78278.0,0.0
1992,MN,209277.0,32314.0,0.0
1992,MO,270574.0,24832.0,0.0
1992,MS,81605.0,8754.0,0.0
1992,MT,21423.0,10947.0,0.0
1992,NC,315846.0,108089.0,0.0
1992,ND,17236.0,3483.0,0.0
1992,NE,60347.0,10740.0,0.0
1992,NH,36773.0,62.0,0.0
1992,NJ,473557.0,0.0,0.0
1992,NM,80982.0,6992.0,0.0
1992,NV,79753.0,6611.0,0.0
1992,NY,1026817.0,42948.0,0.0
1992,OH,493313.0,58989.0,0.0
1992,OK,176333.0,18367.0,0.0
1992,OR,152976.0,41029.0,0.0
1992,PA,392536.0,126.0,0.0
1992,RI,54379.0,0.0,0.0
1992,SC,135180.0,124743.0,0.0
1992,SD,18896.0,4649.0,0.0
1992,TN,231647.0,25562.0,0.0
1992,TX,1304823.0,165996.0,0.0
1992,UT,110487.0,6834.0,0.0
1992,VA,278182.0,43314.0,0.0
1992,VT,10815.0,223.0,0.0
1992,WA,265346.0,111874.0,0.0
1992,WI,212700.0,36300.0,0.0
1992,WV,33502.0,16383.0,0.0
1992,WY,20208.0,4819.0,0.0
1993,AK,30456.0,0.0,0.0
1993,AL,195458.0,36219.0,0.0
1993,AR,111210.0,22354.0,0.0
1993,AZ,291045.0,33124.0,0.0
1993,CA,1916100.0,324749.0,50949.0
1993,CO,182699.0,33717.0,0.0
1993,CT,167337.0,0.0,0.0
1993,DC,67946.0,0.0,0.0
1993,DE,23989.0,0.0,0.0
1993,FL,906537.0,390000.0,0.0
1993,GA,385415.0,70011.0,0.0
1993,HI,86236.0,0.0,0.0
1993,IA,83239.0,15808.0,0.0
1993,ID,39845.0,13511.0,0.0
1993,IL,510227.0,16385.0,0.0
1993,IN,187245.0,44637.0,0.0
1993,KS,56526.0,0.0,0.0
1993,KY,106952.0,10124.0,18483.0
1993,LA,201596.0,91364.0,0.0
1993,MA,269476.0,0.0,0.0
1993,MD,319789.0,23224.0,0.0
1993,ME,39540.0,6554.0,0.0
1993,MI,494405.0,75154.0,0.0
1993,MN,208266.0,33206.0,0.0
1993,MO,276780.0,22358.0,0.0
1993,MS,84056.0,9676.0,0.0
1993,MT,2787.0,9366.0,0.0
1993,NC,319629.0,105626.0,0.0
1993,ND,17074.0,3484.0,0.0
1993,NE,67822.0,10226.0,0.0
1993,NH,35114.0,126.0,0.0
1993,NJ,458233.0,0.0,0.0
1993,NM,78561.0,6789.0,0.0
1993,NV,82398.0,7400.0,0.0
1993,NY,977740.0,42181.0,0.0
1993,OH,456793.0,55517.0,0.0
1993,OK,174618.0,18366.0,0.0
1993,OR,155979.0,42053.0,0.0
1993,PA,377011.0,211.0,0.0
1993,RI,53517.0,0.0,0.0
1993,SC,140291.0,127948.0,0.0
1993,SD,18355.0,4083.0,0.0
1993,TN,240589.0,32056.0,0.0
1993,TX,1239468.0,165614.0,0.0
1993,UT,106081.0,6329.0,0.0
1993,VA,272940.0,42544.0,0.0
1993,VT,7526.0,0.0,0.0
1993,WA,265761.0,103997.0,0.0
1993,WI,204973.0,33486.0,0.0
1993,WV,35390.0,15762.0,0.0
1993,WY,19233.0,4639.0,0.0
1994,AK,32562.0,0.0,0.0
1994,AL,201952.0,38737.0,0.0
1994,AR,112637.0,23600.0,0.0
1994,AZ,319243.0,40603.0,0.0
1994,CA,1842502.0,327113.0,52184.0
1994,CO,177425.0,34686.0,0.0
1994,CT,163087.0,0.0,0.0
1994,DC,63146.0,0.0,0.0
1994,DE,22961.0,0.0,0.0
1994,FL,915062.0,406675.0,0.0
1994,GA,391692.0,69053.0,0.0
1994,HI,91471.0,0.0,0.0
1994,IA,87097.0,16053.0,0.0
1994,ID,44897.0,14568.0,0.0
1994,IL,522902.0,14905.0,0.0
1994,IN,185495.0,45167.0,0.0
1994,KS,38764.0,0.0,0.0
1994,KY,115429.0,11976.0,19349.0
1994,LA,209911.0,103037.0,0.0
1994,MA,260969.0,0.0,0.0
1994,MD,326679.0,26138.0,0.0
1994,ME,41265.0,6898.0,0.0
1994,MI,475849.0,73155.0,0.0
1994,MN,208492.0,33251.0,0.0
1994,MO,287774.0,25782.0,0.0
1994,MS,93481.0,8866.0,0.0
1994,MT,0.0,0.0,0.0
1994,NC,324362.0,113375.0,0.0
1994,ND,17341.0,3354.0,0.0
1994,NE,74006.0,10513.0,0.0
1994,NH,32658.0,258.0,0.0
1994,NJ,447734.0,0.0,0.0
1994,NM,91944.0,6679.0,0.0
1994,NV,98604.0,10875.0,0.0
1994,NY,983878.0,42141.0,0.0
1994,OH,482085.0,58255.0,0.0
1994,OK,184921.0,19128.0,0.0
1994,OR,172606.0,45971.0,0.0
1994,PA,384256.0,227.0,0.0
1994,RI,49759.0,0.0,0.0
1994,SC,148581.0,135658.0,0.0
1994,SD,18688.0,3609.0,0.0
1994,TN,232804.0,32327.0,0.0
1994,TX,1170686.0,167147.0,0.0
1994,UT,111944.0,6818.0,0.0
1994,VA,272122.0,43277.0,0.0
1994,VT,13051.0,0.0,0.0
1994,WA,276939.0,112362.0,0.0
1994,WI,199445.0,33129.0,0.0
1994,WV,35026.0,15127.0,0.0
1994,WY,19526.0,5018.0,0.0
1995,AK,29779.0,0.0,0.0
1995,AL,213507.0,40311.0,0.0
1995,AR,112658.0,24540.0,0.0
1995,AZ,346655.0,39679.0,0.0
1995,CA,1722335.0,310287.0,51051.0
1995,CO,179644.0,37032.0,0.0
1995,CT,160062.0,0.0,0.0
1995,DC,74413.0,0.0,0.0
1995,DE,11088.0,0.0,0.0
1995,FL,881207.0,397016.0,0.0
1995,GA,392651.0,73787.0,0.0
1995,HI,98777.0,0.0,0.0
1995,IA,98526.0,18829.0,0.0
1995,ID,49961.0,15940.0,0.0
1995,IL,302815.0,0.0,0.0
1995,IN,194321.0,47527.0,0.0
1995,KS,53818.0,0.0,0.0
1995,KY,115127.0,11944.0,20273.0
1995,LA,214828.0,107930.0,0.0
1995,MA,263421.0,0.0,0.0
1995,MD,341387.0,28057.0,0.0
1995,ME,41296.0,7050.0,0.0
1995,MI,459574.0,75229.0,0.0
1995,MN,214887.0,35835.0,0.0
1995,MO,280830.0,24929.0,0.0
1995,MS,88893.0,7737.0,0.0
1995,MT,4888.0,1883.0,0.0
1995,NC,332558.0,122032.0,0.0
1995,ND,17751.0,3315.0,0.0
1995,NE,75722.0,11383.0,0.0
1995,NH,29061.0,199.0,0.0
1995,NJ,452428.0,0.0,0.0
1995,NM,94553.0,5505.0,0.0
1995,NV,102936.0,11669.0,0.0
1995,NY,876115.0,41100.0,0.0
1995,OH,462333.0,57980.0,0.0
1995,OK,186562.0,20594.0,0.0
1995,OR,178131.0,46843.0,0.0
1995,PA,367911.0,180.0,0.0
1995,RI,50737.0,0.0,0.0
1995,SC,153858.0,137134.0,0.0
1995,SD,20039.0,3533.0,0.0
1995,TN,247777.0,37272.0,0.0
1995,TX,1167883.0,169733.0,0.0
1995,UT,127917.0,7413.0,0.0
1995,VA,276710.0,43067.0,0.0
1995,VT,15852.0,0.0,0.0
1995,WA,275391.0,120548.0,0.0
1995,WI,196626.0,32818.0,0.0
1995,WV,33657.0,14917.0,0.0
1995,WY,19723.0,5327.0,0.0
1996,AK,28199.0,0.0,0.0
1996,AL,222681.0,41609.0,0.0
1996,AR,114748.0,24518.0,0.0
1996,AZ,315203.0,34317.0,0.0
1996,CA,1609901.0,278683.0,45619.0
1996,CO,172278.0,35106.0,0.0
1996,CT,150908.0,0.0,0.0
1996,DC,71219.0,0.0,0.0
1996,DE,21256.0,0.0,0.0
1996,FL,397663.0,202881.0,0.0
1996,GA,408297.0,91013.0,0.0
1996,HI,90887.0,0.0,0.0
1996,IA,90645.0,16349.0,0.0
1996,ID,47729.0,14012.0,0.0
1996,IL,304481.0,0.0,0.0
1996,IN,189979.0,44462.0,0.0
1996,KS,50190.0,0.0,0.0
1996,KY,70966.0,375.0,0.0
1996,LA,205666.0,111621.0,0.0
1996,MA,253578.0,0.0,0.0
1996,MD,336421.0,28684.0,0.0
1996,ME,42566.0,7023.0,0.0
1996,MI,449107.0,75628.0,0.0
1996,MN,218944.0,34477.0,0.0
1996,MO,276098.0,25270.0,0.0
1996,MS,95636.0,8355.0,0.0
1996,MT,0.0,0.0,0.0
1996,NC,336210.0,119268.0,0.0
1996,ND,15182.0,3123.0,0.0
1996,NE,74539.0,10775.0,0.0
1996,NH,33913.0,124.0,0.0
1996,NJ,422737.0,119.0,0.0
1996,NM,106334.0,4635.0,0.0
1996,NV,105762.0,11469.0,0.0
1996,NY,751785.0,41120.0,0.0
1996,OH,455053.0,54984.0,0.0
1996,OK,192952.0,21526.0,0.0
1996,OR,166536.0,43584.0,0.0
1996,PA,370015.0,236.0,0.0
1996,RI,48812.0,0.0,0.0
1996,SC,160563.0,143107.0,0.0
1996,SD,18945.0,3588.0,0.0
1996,TN,262561.0,29370.0,0.0
1996,TX,1196842.0,176507.0,0.0
1996,UT,126913.0,8503.0,0.0
1996,VA,276742.0,46246.0,0.0
1996,VT,13596.0,268.0,0.0
1996,WA,271484.0,111573.0,0.0
1996,WI,193176.0,33220.0,0.0
1996,WV,34735.0,13948.0,0.0
1996,WY,19758.0,5096.0,0.0
1997,AK,25929.0,0.0,0.0
1997,AL,219239.0,42073.0,0.0
1997,AR,114214.0,26368.0,0.0
1997,AZ,325395.0,34839.0,0.0
1997,CA,1528349.0,262472.0,50196.0
1997,CO,169333.0,35826.0,0.0
1997,CT,140880.0,0.0,0.0
1997,DC,59191.0,0.0,0.0
1997,DE,33042.0,0.0,0.0
1997,FL,854926.0,418315.0,0.0
1997,GA,376660.0,91081.0,0.0
1997,HI,84022.0,0.0,0.0
1997,IA,93324.0,16848.0,0.0
1997,ID,47242.0,14771.0,0.0
1997,IL,299179.0,0.0,0.0
1997,IN,195893.0,44338.0,0.0
1997,KS,51420.0,0.0,0.0
1997,KY,71007.0,434.0,0.0
1997,LA,197261.0,110838.0,0.0
1997,MA,246812.0,0.0,0.0
1997,MD,315744.0,27554.0,0.0
1997,ME,39987.0,6278.0,0.0
1997,MI,445506.0,72004.0,0.0
1997,MN,217577.0,34597.0,0.0
1997,MO,267530.0,25846.0,0.0
1997,MS,93192.0,9887.0,0.0
1997,MT,15907.0,8844.0,0.0
1997,NC,341398.0,124642.0,0.0
1997,ND,16353.0,3270.0,0.0
1997,NE,72029.0,10668.0,0.0
1997,NH,7084.0,0.0,0.0
1997,NJ,401233.0,0.0,0.0
1997,NM,107982.0,12505.0,0.0
1997,NV,102129.0,12429.0,0.0
1997,NY,669035.0,40298.0,0.0
1997,OH,388695.0,56642.0,0.0
1997,OK,190405.0,21761.0,0.0
1997,OR,179400.0,47666.0,0.0
1997,PA,355601.0,237.0,0.0
1997,RI,45309.0,0.0,0.0
1997,SC,162593.0,148745.0,0.0
1997,SD,14671.0,3090.0,0.0
1997,TN,259509.0,37444.0,0.0
1997,TX,1163117.0,178910.0,0.0
1997,UT,131550.0,8479.0,0.0
1997,VA,278320.0,49383.0,0.0
1997,VT,0.0,0.0,0.0
1997,WA,277034.0,102399.0,0.0
1997,WI,187732.0,32210.0,0.0
1997,WV,33982.0,15548.0,0.0
1997,WY,19740.0,5053.0,0.0
1998,AK,23140.0,0.0,0.0
1998,AL,209500.0,43665.0,0.0
1998,AR,105454.0,25172.0,0.0
1998,AZ,313147.0,33760.0,0.0
1998,CA,1392594.0,236132.0,43881.0
1998,CO,156824.0,32868.0,0.0
1998,CT,133929.0,0.0,0.0
1998,DC,52955.0,0.0,0.0
1998,DE,38969.0,0.0,0.0
1998,FL,827895.0,404742.0,0.0
1998,GA,373314.0,91351.0,0.0
1998,HI,75595.0,0.0,0.0
1998,IA,90941.0,15450.0,0.0
1998,ID,46067.0,14235.0,0.0
1998,IL,290280.0,0.0,0.0
1998,IN,206861.0,26800.0,0.0
1998,KS,50965.0,0.0,0.0
1998,KY,71779.0,433.0,0.0
1998,LA,188334.0,113949.0,0.0
1998,MA,227517.0,11.0,0.0
1998,MD,305894.0,27833.0,0.0
1998,ME,38078.0,6420.0,0.0
1998,MI,470985.0,74206.0,0.0
1998,MN,196250.0,33632.0,0.0
1998,MO,269971.0,25507.0,0.0
1998,MS,92200.0,12079.0,0.0
1998,MT,5090.0,4718.0,0.0
1998,NC,333695.0,126000.0,0.0
1998,ND,16040.0,3364.0,0.0
1998,NE,73806.0,11315.0,0.0
1998,NH,19789.0,6.0,0.0
1998,NJ,368257.0,5.0,0.0
1998,NM,102639.0,13693.0,0.0
1998,NV,102517.0,11351.0,0.0
1998,NY,604005.0,39983.0,0.0
1998,OH,387667.0,57939.0,0.0
1998,OK,176488.0,21606.0,0.0
1998,OR,162793.0,45114.0,0.0
1998,PA,378162.0,139.0,0.0
1998,RI,43260.0,0.0,0.0
1998,SC,158838.0,145626.0,0.0
1998,SD,14566.0,4069.0,0.0
1998,TN,258384.0,45164.0,0.0
1998,TX,1114115.0,174600.0,0.0
1998,UT,121448.0,7962.0,0.0
1998,VA,264988.0,47897.0,0.0
1998,VT,15361.0,476.0,0.0
1998,WA,283279.0,104316.0,0.0
1998,WI,71700.0,0.0,0.0
1998,WV,32942.0,17199.0,0.0
1998,WY,18363.0,4493.0,0.0
1999,AK,24746.0,0.0,0.0
1999,AL,208706.0,41570.0,0.0
1999,AR,101408.0,23280.0,0.0
1999,AZ,292970.0,32005.0,0.0
1999,CA,1253498.0,203796.0,38750.0
1999,CO,151382.0,28511.0,0.0
1999,CT,122607.0,0.0,0.0
1999,DC,48466.0,0.0,0.0
1999,DE,35165.0,0.0,0.0
1999,FL,735730.0,385481.0,0.0
1999,GA,355575.0,89089.0,0.0
1999,HI,68093.0,0.0,0.0
1999,IA,93646.0,13858.0,0.0
1999,ID,40809.0,12884.0,0.0
1999,IL,266856.0,0.0,0.0
1999,IN,189000.0,26371.0,0.0
1999,KS,46259.0,0.0,0.0
1999,KY,65088.0,1176.0,0.0
1999,LA,176087.0,114979.0,0.0
1999,MA,230318.0,0.0,0.0
1999,MD,197784.0,26875.0,0.0
1999,ME,35815.0,6220.0,0.0
1999,MI,417534.0,74223.0,0.0
1999,MN,180312.0,30258.0,0.0
1999,MO,259458.0,25757.0,0.0
1999,MS,96892.0,15729.0,0.0
1999,MT,15069.0,3610.0,0.0
1999,NC,330909.0,118858.0,0.0
1999,ND,14983.0,3165.0,0.0
1999,NE,69883.0,10449.0,0.0
1999,NH,20439.0,121.0,0.0
1999,NJ,346384.0,0.0,0.0
1999,NM,95796.0,14422.0,0.0
1999,NV,97604.0,10115.0,0.0
1999,NY,527058.0,36900.0,0.0
1999,OH,402781.0,60883.0,0.0
1999,OK,165265.0,20166.0,0.0
1999,OR,148205.0,40268.0,0.0
1999,PA,367014.0,101.0,0.0
1999,RI,43593.0,0.0,0.0
1999,SC,152405.0,139251.0,0.0
1999,SD,15703.0,4221.0,0.0
1999,TN,264870.0,64916.0,0.0
1999,TX,1108465.0,171201.0,0.0
1999,UT,116779.0,7692.0,0.0
1999,VA,234438.0,51380.0,0.0
1999,VT,14610.0,299.0,0.0
1999,WA,263797.0,91578.0,0.0
1999,WI,170315.0,28625.0,0.0
1999,WV,26239.0,15349.0,0.0
1999,WY,16675.0,4360.0,0.0
2000,AK,24454.0,0.0,0.0
2000,AL,185241.0,39451.0,0.0
2000,AR,106834.0,23587.0,0.0
2000,AZ,310579.0,35949.0,0.0
2000,CA,1263573.0,209936.0,37731.0
2000,CO,151070.0,30364.0,0.0
2000,CT,124774.0,0.0,0.0
2000,DC,48894.0,0.0,0.0
2000,DE,33796.0,0.0,0.0
2000,FL,718779.0,376319.0,0.0
2000,GA,339344.0,86442.0,0.0
2000,HI,74670.0,0.0,0.0
2000,IA,98963.0,14387.0,0.0
2000,ID,42560.0,13285.0,0.0
2000,IL,250004.0,0.0,0.0
2000,IN,193765.0,29722.0,0.0
2000,KS,111967.0,16506.0,0.0
2000,KY,61310.0,1263.0,0.0
2000,LA,167448.0,108376.0,0.0
2000,MA,230695.0,0.0,0.0
2000,MD,282401.0,28751.0,0.0
2000,ME,34618.0,5839.0,0.0
2000,MI,411550.0,74527.0,0.0
2000,MN,177837.0,29650.0,0.0
2000,MO,257545.0,26086.0,0.0
2000,MS,98929.0,18809.0,0.0
2000,MT,16708.0,6819.0,0.0
2000,NC,322591.0,126826.0,0.0
2000,ND,14766.0,2829.0,0.0
2000,NE,72873.0,9803.0,0.0
2000,NH,28331.0,171.0,0.0
2000,NJ,333815.0,0.0,0.0
2000,NM,98992.0,14312.0,0.0
2000,NV,100425.0,10606.0,0.0
2000,NY,529608.0,38478.0,0.0
2000,OH,424920.0,57229.0,0.0
2000,OK,166137.0,18847.0,0.0
2000,OR,148306.0,38472.0,0.0
2000,PA,356962.0,90.0,0.0
2000,RI,45164.0,0.0,0.0
2000,SC,151900.0,142742.0,0.0
2000,SD,16450.0,3457.0,0.0
2000,TN,293130.0,79671.0,0.0
2000,TX,1141496.0,176107.0,0.0
2000,UT,104659.0,7636.0,0.0
2000,VA,234363.0,50034.0,0.0
2000,VT,15041.0,245.0,0.0
2000,WA,265516.0,90623.0,0.0
2000,WI,165288.0,26285.0,0.0
2000,WV,33039.0,16926.0,0.0
2000,WY,16493.0,4470.0,0.0
2001,AK,26393.0,0.0,0.0
2001,AL,177136.0,42741.0,0.0
2001,AR,104129.0,23290.0,0.0
2001,AZ,329817.0,39391.0,0.0
2001,CA,1342114.0,216030.0,39674.0
2001,CO,158468.0,33339.0,0.0
2001,CT,125706.0,0.0,0.0
2001,DC,52197.0,0.0,0.0
2001,DE,31884.0,0.0,0.0
2001,FL,725483.0,389321.0,0.0
2001,GA,339885.0,91778.0,0.0
2001,HI,77768.0,0.0,0.0
2001,IA,98826.0,14426.0,0.0
2001,ID,42670.0,13401.0,0.0
2001,IL,240038.0,0.0,0.0
2001,IN,209847.0,31655.0,0.0
2001,KS,119042.0,15948.0,0.0
2001,KY,68818.0,2108.0,0.0
2001,LA,180727.0,104982.0,0.0
2001,MA,238946.0,0.0,0.0
2001,MD,291394.0,27702.0,0.0
2001,ME,35535.0,6501.0,0.0
2001,MI,411385.0,78565.0,0.0
2001,MN,179926.0,29358.0,0.0
2001,MO,266808.0,37190.0,0.0
2001,MS,100280.0,19452.0,0.0
