year,state_abb,agency_type,agencies,officers,total_staff
2009,AZ,local police department,106,9495.0,13346.0
2009,AZ,sheriffs office,15,2140.0,7307.0
2009,AZ,special jurisdiction,13,247.0,451.0
2009,AZ,state law enforcement agency,1,1210.0,2065.0
2009,CA,constable/marshal,1,272.0,421.0
2009,CA,federal,1,0.0,0.0
2009,CA,local police department,485,41091.0,57309.0
2009,CA,sheriffs office,58,30428.0,51612.0
2009,CA,special jurisdiction,231,3237.0,4447.0
2009,CA,state law enforcement agency,100,7795.0,11510.0
2009,CO,constable/marshal,3,5.0,9.0
2009,CO,local police department,194,7101.0,9472.0
2009,CO,sheriffs office,63,4439.0,7314.0
2009,CO,special jurisdiction,30,357.0,659.0
2009,CO,state law enforcement agency,3,736.0,1010.0
2009,CT,local police department,111,6535.0,7779.0
2009,CT,special jurisdiction,10,970.0,1128.0
2009,CT,state law enforcement agency,1,1144.0,1679.0
2009,DC,federal,1,21.0,22.0
2009,DC,local police department,1,4052.0,4613.0
2009,DC,special jurisdiction,1,421.0,576.0
2009,DE,federal,1,5.0,8.0
2009,DE,local police department,44,1172.0,1473.0
2009,DE,sheriffs office,2,0.0,0.0
2009,DE,special jurisdiction,20,463.0,771.0
2009,DE,state law enforcement agency,4,1264.0,1697.0
2009,FL,constable/marshal,2,0.0,0.0
2009,FL,local police department,371,23548.0,32940.0
2009,FL,sheriffs office,67,17948.0,35706.0
2009,FL,special jurisdiction,483,2077.0,2820.0
2009,FL,state law enforcement agency,162,2648.0,3652.0
2009,GA,constable/marshal,11,502.0,656.0
2009,GA,local police department,440,13365.0,16676.0
2009,GA,sheriffs office,159,11637.0,16880.0
2009,GA,special jurisdiction,123,12011.0,18560.0
2009,GA,state law enforcement agency,50,1429.0,2440.0
2009,HI,local police department,13,3411.0,4333.0
2009,HI,special jurisdiction,1,0.0,0.0
2009,IA,local police department,149,2988.0,3610.0
2009,IA,sheriffs office,100,1608.0,3417.0
2009,IA,special jurisdiction,4,110.0,153.0
2009,IA,state law enforcement agency,1,658.0,991.0
2009,ID,local police department,87,1498.0,1936.0
2009,ID,sheriffs office,44,988.0,1865.0
2009,ID,special jurisdiction,7,64.0,80.0
2009,ID,state law enforcement agency,7,452.0,734.0
2009,IL,local police department,723,27886.0,32669.0
2009,IL,sheriffs office,104,5441.0,13589.0
2009,IL,special jurisdiction,87,1343.0,1801.0
2009,IL,state law enforcement agency,42,2118.0,3460.0
2009,IN,local police department,172,7316.0,8771.0
2009,IN,sheriffs office,92,3117.0,7372.0
2009,IN,special jurisdiction,14,371.0,496.0
2009,IN,state law enforcement agency,93,1293.0,1921.0
2009,KS,constable/marshal,5,0.0,0.0
2009,KS,local police department,295,4277.0,5479.0
2009,KS,sheriffs office,105,2089.0,3912.0
2009,KS,special jurisdiction,33,714.0,1044.0
2009,KS,state law enforcement agency,1,542.0,845.0
2009,KY,constable/marshal,19,12.0,12.0
2009,KY,federal,1,10.0,11.0
2009,KY,local police department,305,6124.0,7250.0
2009,KY,sheriffs office,120,1699.0,2155.0
2009,KY,special jurisdiction,41,856.0,1089.0
2009,KY,state law enforcement agency,142,1028.0,1836.0
2009,LA,local police department,184,6445.0,7810.0
2009,LA,sheriffs office,65,9217.0,13216.0
2009,LA,special jurisdiction,21,415.0,515.0
2009,LA,state law enforcement agency,1,1204.0,1692.0
2009,MA,local police department,340,13358.0,15882.0
2009,MA,sheriffs office,14,32.0,34.0
2009,MA,special jurisdiction,101,1432.0,1897.0
2009,MA,state law enforcement agency,16,2217.0,2542.0
2009,MD,local police department,110,10487.0,12897.0
2009,MD,sheriffs office,24,2293.0,3204.0
2009,MD,special jurisdiction,29,1831.0,3008.0
2009,MD,state law enforcement agency,26,1581.0,2287.0
2009,ME,local police department,133,1641.0,2048.0
2009,ME,sheriffs office,16,310.0,387.0
2009,ME,special jurisdiction,21,41.0,68.0
2009,ME,state law enforcement agency,33,318.0,435.0
2009,MI,local police department,612,12220.0,14424.0
2009,MI,sheriffs office,83,4791.0,8206.0
2009,MI,special jurisdiction,36,628.0,876.0
2009,MI,state law enforcement agency,84,3846.0,5706.0
2009,MN,local police department,267,5653.0,6891.0
2009,MN,sheriffs office,87,2635.0,5958.0
2009,MN,special jurisdiction,5,166.0,237.0
2009,MN,state law enforcement agency,13,545.0,758.0
2009,MO,constable/marshal,1,0.0,0.0
2009,MO,local police department,522,10100.0,13097.0
2009,MO,sheriffs office,114,2812.0,4348.0
2009,MO,special jurisdiction,34,908.0,1083.0
2009,MO,state law enforcement agency,10,2168.0,4532.0
2009,MS,local police department,136,3657.0,4947.0
2009,MS,sheriffs office,82,1951.0,4103.0
2009,MS,special jurisdiction,10,250.0,334.0
2009,MS,state law enforcement agency,1,497.0,845.0
2009,MT,local police department,72,838.0,1073.0
2009,MT,sheriffs office,58,774.0,1687.0
2009,MT,special jurisdiction,3,51.0,83.0
2009,MT,state law enforcement agency,1,223.0,278.0
2009,NC,local police department,409,12380.0,16156.0
2009,NC,sheriffs office,100,7386.0,13160.0
2009,NC,special jurisdiction,191,1541.0,2395.0
2009,NC,state law enforcement agency,101,2967.0,3826.0
2009,ND,local police department,69,672.0,816.0
2009,ND,sheriffs office,53,453.0,723.0
2009,ND,special jurisdiction,3,29.0,39.0
2009,ND,state law enforcement agency,1,132.0,183.0
2009,NE,local police department,138,2136.0,2609.0
2009,NE,sheriffs office,93,1011.0,1608.0
2009,NE,special jurisdiction,6,62.0,109.0
2009,NE,state law enforcement agency,91,485.0,720.0
2009,NH,local police department,221,2235.0,2836.0
2009,NH,sheriffs office,10,113.0,208.0
2009,NH,special jurisdiction,2,42.0,71.0
2009,NH,state law enforcement agency,21,342.0,496.0
2009,NJ,local police department,517,21904.0,26575.0
2009,NJ,sheriffs office,21,4037.0,5142.0
2009,NJ,special jurisdiction,58,3630.0,6129.0
2009,NJ,state law enforcement agency,43,3040.0,4392.0
2009,NM,local police department,95,2883.0,4097.0
2009,NM,sheriffs office,33,1146.0,1524.0
2009,NM,special jurisdiction,5,68.0,112.0
2009,NM,state law enforcement agency,1,542.0,1132.0
2009,NV,local police department,35,4115.0,7224.0
2009,NV,sheriffs office,16,1102.0,1609.0
2009,NV,special jurisdiction,6,288.0,391.0
2009,NV,state law enforcement agency,1,498.0,911.0
2009,NY,constable/marshal,2,0.0,0.0
2009,NY,federal,1,0.0,0.0
2009,NY,local police department,616,53425.0,72748.0
2009,NY,sheriffs office,60,3253.0,4305.0
2009,NY,special jurisdiction,286,3246.0,3840.0
2009,NY,state law enforcement agency,154,4827.0,5929.0
2009,OH,local police department,713,16543.0,20146.0
2009,OH,sheriffs office,88,5529.0,10461.0
2009,OH,special jurisdiction,51,1344.0,1949.0
2009,OH,state law enforcement agency,1,1522.0,2576.0
2009,OK,local police department,312,5247.0,6697.0
2009,OK,sheriffs office,77,1728.0,3528.0
2009,OK,special jurisdiction,26,289.0,415.0
2009,OK,state law enforcement agency,1,828.0,1521.0
2009,OR,local police department,176,3786.0,5114.0
2009,OR,sheriffs office,36,1681.0,4353.0
2009,OR,special jurisdiction,38,100.0,125.0
2009,OR,state law enforcement agency,37,1348.0,1955.0
2009,PA,local police department,1291,20013.0,22635.0
2009,PA,sheriffs office,67,821.0,1006.0
2009,PA,special jurisdiction,209,1438.0,1920.0
2009,PA,state law enforcement agency,135,5044.0,6746.0
2009,RI,local police department,42,2156.0,2680.0
2009,RI,sheriffs office,2,0.0,0.0
2009,RI,special jurisdiction,5,149.0,216.0
2009,RI,state law enforcement agency,13,258.0,308.0
2009,SC,local police department,224,5079.0,6339.0
2009,SC,sheriffs office,46,4385.0,6563.0
2009,SC,special jurisdiction,226,834.0,1076.0
2009,SC,state law enforcement agency,47,1696.0,2150.0
2009,SD,local police department,114,833.0,1018.0
2009,SD,sheriffs office,67,445.0,909.0
2009,SD,special jurisdiction,2,59.0,165.0
2009,SD,state law enforcement agency,1,164.0,261.0
2009,TN,local police department,272,9389.0,11471.0
2009,TN,sheriffs office,94,4360.0,10399.0
2009,TN,special jurisdiction,209,1376.0,2010.0
2009,TN,state law enforcement agency,2,1740.0,3408.0
2009,TX,constable/marshal,3,26.0,33.0
2009,TX,local police department,718,35414.0,46328.0
2009,TX,sheriffs office,254,13723.0,31046.0
2009,TX,special jurisdiction,123,2813.0,5120.0
2009,TX,state law enforcement agency,1,3504.0,8196.0
2009,UT,constable/marshal,1,1.0,1.0
2009,UT,local police department,118,3081.0,4762.0
2009,UT,sheriffs office,28,1036.0,2143.0
2009,UT,special jurisdiction,19,364.0,509.0
2009,UT,state law enforcement agency,1,426.0,561.0
2009,VA,federal,1,0.0,0.0
2009,VA,local police department,176,10955.0,13667.0
2009,VA,sheriffs office,95,4856.0,6011.0
2009,VA,special jurisdiction,38,1364.0,2042.0
2009,VA,state law enforcement agency,139,1863.0,2551.0
2009,VT,local police department,61,593.0,766.0
2009,VT,sheriffs office,14,128.0,170.0
2009,VT,special jurisdiction,5,105.0,137.0
2009,VT,state law enforcement agency,15,316.0,431.0
2009,WA,local police department,256,6858.0,8800.0
2009,WA,sheriffs office,39,2337.0,3233.0
2009,WA,special jurisdiction,12,228.0,311.0
2009,WA,state law enforcement agency,1,1094.0,2254.0
2009,WI,local police department,333,7985.0,9698.0
2009,WI,sheriffs office,72,4036.0,8082.0
2009,WI,special jurisdiction,18,712.0,857.0
2009,WI,state law enforcement agency,1,496.0,646.0
2009,WV,local police department,202,1503.0,1735.0
2009,WV,sheriffs office,55,1035.0,1378.0
2009,WV,special jurisdiction,138,313.0,363.0
2009,WV,state law enforcement agency,128,684.0,1044.0
2009,WY,local police department,54,752.0,1038.0
2009,WY,sheriffs office,23,507.0,683.0
2009,WY,special jurisdiction,3,20.0,31.0
2009,WY,state law enforcement agency,1,203.0,366.0
2010,AK,local police department,40,817.0,1267.0
2010,AK,special jurisdiction,5,106.0,132.0
2010,AK,state law enforcement agency,2,335.0,589.0
2010,AL,local police department,346,7414.0,9710.0
2010,AL,sheriffs office,67,2682.0,5454.0
2010,AL,special jurisdiction,33,627.0,859.0
2010,AL,state law enforcement agency,1,519.0,643.0
2010,AR,local police department,212,3829.0,4946.0
2010,AR,sheriffs office,75,1645.0,3842.0
2010,AR,special jurisdiction,13,215.0,292.0
2010,AR,state law enforcement agency,1,531.0,943.0
2010,AZ,local police department,106,9311.0,12996.0
2010,AZ,sheriffs office,15,2098.0,7141.0
2010,AZ,special jurisdiction,13,249.0,432.0
2010,AZ,state law enforcement agency,1,1133.0,1907.0
2010,CA,constable/marshal,2,295.0,448.0
2010,CA,federal,1,0.0,0.0
2010,CA,local police department,485,39950.0,54969.0
2010,CA,sheriffs office,58,30072.0,50929.0
2010,CA,special jurisdiction,232,3293.0,4572.0
2010,CA,state law enforcement agency,100,7923.0,11429.0
2010,CO,constable/marshal,3,5.0,9.0
2010,CO,local police department,195,6975.0,9221.0
2010,CO,sheriffs office,63,4319.0,7203.0
2010,CO,special jurisdiction,30,321.0,602.0
2010,CO,state law enforcement agency,3,728.0,998.0
2010,CT,local police department,111,6510.0,7695.0
2010,CT,special jurisdiction,10,966.0,1121.0
2010,CT,state law enforcement agency,1,1170.0,1690.0
2010,DC,federal,1,21.0,22.0
2010,DC,local police department,1,3945.0,4477.0
2010,DC,special jurisdiction,1,0.0,0.0
2010,DE,federal,1,18.0,23.0
2010,DE,local police department,44,1175.0,1457.0
2010,DE,sheriffs office,2,0.0,0.0
2010,DE,special jurisdiction,20,480.0,817.0
2010,DE,state law enforcement agency,4,1258.0,1695.0
2010,FL,constable/marshal,2,0.0,0.0
2010,FL,local police department,371,23296.0,32532.0
2010,FL,sheriffs office,67,18060.0,34778.0
2010,FL,special jurisdiction,530,2088.0,2890.0
2010,FL,state law enforcement agency,162,2958.0,5151.0
2010,GA,constable/marshal,11,518.0,655.0
2010,GA,local police department,441,13644.0,16856.0
2010,GA,sheriffs office,159,11442.0,16052.0
2010,GA,special jurisdiction,127,12065.0,18428.0
2010,GA,state law enforcement agency,50,1675.0,2382.0
2010,HI,local police department,13,3368.0,4256.0
2010,HI,special jurisdiction,1,0.0,0.0
2010,IA,local police department,151,3013.0,3608.0
2010,IA,sheriffs office,100,1606.0,3457.0
2010,IA,special jurisdiction,4,112.0,158.0
2010,IA,state law enforcement agency,1,635.0,941.0
2010,ID,local police department,87,1542.0,1996.0
2010,ID,sheriffs office,44,1047.0,1940.0
2010,ID,special jurisdiction,7,64.0,80.0
2010,ID,state law enforcement agency,7,452.0,725.0
2010,IL,local police department,755,26915.0,31383.0
2010,IL,sheriffs office,104,5320.0,13548.0
2010,IL,special jurisdiction,105,1366.0,1815.0
2010,IL,state law enforcement agency,42,2029.0,3322.0
2010,IN,local police department,173,7408.0,8808.0
2010,IN,sheriffs office,92,2990.0,7091.0
2010,IN,special jurisdiction,14,369.0,511.0
2010,IN,state law enforcement agency,93,1290.0,1861.0
2010,KS,constable/marshal,5,0.0,0.0
2010,KS,local police department,295,4260.0,5440.0
2010,KS,sheriffs office,105,2111.0,4016.0
2010,KS,special jurisdiction,33,706.0,1049.0
2010,KS,state law enforcement agency,1,534.0,820.0
2010,KY,constable/marshal,20,10.0,10.0
2010,KY,federal,1,24.0,24.0
2010,KY,local police department,306,6147.0,7264.0
2010,KY,sheriffs office,120,1713.0,2109.0
2010,KY,special jurisdiction,41,827.0,1032.0
2010,KY,state law enforcement agency,142,1297.0,2194.0
2010,LA,local police department,185,6430.0,7645.0
2010,LA,sheriffs office,65,9317.0,13453.0
2010,LA,special jurisdiction,21,428.0,510.0
2010,LA,state law enforcement agency,1,1181.0,1710.0
2010,MA,local police department,340,13117.0,15736.0
2010,MA,sheriffs office,14,32.0,34.0
2010,MA,special jurisdiction,103,1703.0,2157.0
2010,MA,state law enforcement agency,16,1917.0,2388.0
2010,MD,local police department,110,10416.0,12752.0
2010,MD,sheriffs office,24,2289.0,3216.0
2010,MD,special jurisdiction,30,1842.0,3038.0
2010,MD,state law enforcement agency,26,1482.0,2254.0
2010,ME,local police department,133,1647.0,2036.0
2010,ME,sheriffs office,16,322.0,389.0
2010,ME,special jurisdiction,21,37.0,59.0
2010,ME,state law enforcement agency,33,301.0,428.0
2010,MI,local police department,615,11740.0,13740.0
2010,MI,sheriffs office,83,4737.0,8094.0
2010,MI,special jurisdiction,37,633.0,879.0
2010,MI,state law enforcement agency,84,3828.0,5642.0
2010,MN,local police department,267,5635.0,6760.0
2010,MN,sheriffs office,87,2622.0,5942.0
2010,MN,special jurisdiction,5,166.0,237.0
2010,MN,state law enforcement agency,13,527.0,714.0
2010,MO,constable/marshal,1,0.0,0.0
2010,MO,local police department,528,10044.0,13027.0
2010,MO,sheriffs office,114,2804.0,4429.0
2010,MO,special jurisdiction,36,862.0,1002.0
2010,MO,state law enforcement agency,10,2190.0,4405.0
2010,MS,local police department,138,3693.0,4955.0
2010,MS,sheriffs office,82,1997.0,4331.0
2010,MS,special jurisdiction,10,264.0,355.0
2010,MS,state law enforcement agency,1,527.0,1094.0
2010,MT,local police department,72,904.0,1142.0
2010,MT,sheriffs office,58,777.0,1587.0
2010,MT,special jurisdiction,3,51.0,82.0
2010,MT,state law enforcement agency,1,226.0,279.0
2010,NC,local police department,409,12720.0,16295.0
2010,NC,sheriffs office,100,7456.0,13169.0
2010,NC,special jurisdiction,196,1626.0,2526.0
2010,NC,state law enforcement agency,101,2933.0,3737.0
2010,ND,local police department,75,727.0,882.0
2010,ND,sheriffs office,53,459.0,736.0
2010,ND,special jurisdiction,3,32.0,43.0
2010,ND,state law enforcement agency,1,139.0,187.0
2010,NE,local police department,138,2154.0,2589.0
2010,NE,sheriffs office,93,1012.0,1668.0
2010,NE,special jurisdiction,6,62.0,113.0
2010,NE,state law enforcement agency,91,475.0,715.0
2010,NH,local police department,221,2231.0,2815.0
2010,NH,sheriffs office,10,114.0,208.0
2010,NH,special jurisdiction,3,38.0,65.0
2010,NH,state law enforcement agency,21,337.0,501.0
2010,NJ,local police department,518,21173.0,25396.0
2010,NJ,sheriffs office,21,4005.0,5072.0
2010,NJ,special jurisdiction,58,3465.0,5916.0
2010,NJ,state law enforcement agency,43,2936.0,4233.0
2010,NM,local police department,96,2850.0,4029.0
2010,NM,sheriffs office,33,1146.0,1516.0
2010,NM,special jurisdiction,5,66.0,102.0
2010,NM,state law enforcement agency,1,500.0,643.0
2010,NV,local police department,35,4013.0,7004.0
2010,NV,sheriffs office,16,1066.0,1559.0
2010,NV,special jurisdiction,6,286.0,387.0
2010,NV,state law enforcement agency,1,535.0,943.0
2010,NY,constable/marshal,2,0.0,0.0
2010,NY,federal,1,0.0,0.0
2010,NY,local police department,616,52778.0,71760.0
2010,NY,sheriffs office,60,3204.0,4264.0
2010,NY,special jurisdiction,286,3199.0,3814.0
2010,NY,state law enforcement agency,154,4708.0,5736.0
2010,OH,local police department,719,16085.0,19547.0
2010,OH,sheriffs office,88,5339.0,10080.0
2010,OH,special jurisdiction,51,1264.0,1685.0
2010,OH,state law enforcement agency,1,1493.0,2486.0
2010,OK,local police department,315,5243.0,6694.0
2010,OK,sheriffs office,77,1416.0,3291.0
2010,OK,special jurisdiction,27,297.0,419.0
2010,OK,state law enforcement agency,1,827.0,1437.0
2010,OR,local police department,177,3796.0,5069.0
2010,OR,sheriffs office,36,1729.0,4332.0
2010,OR,special jurisdiction,38,103.0,133.0
2010,OR,state law enforcement agency,37,1403.0,2003.0
2010,PA,local police department,1296,19859.0,22301.0
2010,PA,sheriffs office,67,946.0,1121.0
2010,PA,special jurisdiction,213,1494.0,1981.0
2010,PA,state law enforcement agency,135,5056.0,6697.0
2010,RI,local police department,42,2167.0,2684.0
2010,RI,sheriffs office,2,0.0,0.0
2010,RI,special jurisdiction,5,145.0,208.0
2010,RI,state law enforcement agency,13,235.0,285.0
2010,SC,local police department,224,5210.0,6475.0
2010,SC,sheriffs office,46,4445.0,6598.0
2010,SC,special jurisdiction,227,969.0,1327.0
2010,SC,state law enforcement agency,47,1675.0,2119.0
2010,SD,local police department,114,847.0,1049.0
2010,SD,sheriffs office,67,457.0,941.0
2010,SD,special jurisdiction,2,57.0,172.0
2010,SD,state law enforcement agency,1,166.0,265.0
2010,TN,local police department,274,9402.0,11389.0
2010,TN,sheriffs office,94,4500.0,10721.0
2010,TN,special jurisdiction,210,1332.0,2001.0
2010,TN,state law enforcement agency,2,1762.0,3443.0
2010,TX,constable/marshal,3,26.0,33.0
2010,TX,local police department,728,35690.0,46541.0
2010,TX,sheriffs office,254,13353.0,30815.0
2010,TX,special jurisdiction,127,2926.0,5130.0
2010,TX,state law enforcement agency,1,3486.0,8208.0
2010,UT,constable/marshal,1,1.0,1.0
2010,UT,local police department,119,3054.0,3925.0
2010,UT,sheriffs office,28,1156.0,2175.0
2010,UT,special jurisdiction,19,357.0,486.0
2010,UT,state law enforcement agency,1,423.0,544.0
2010,VA,federal,1,0.0,0.0
2010,VA,local police department,176,10870.0,13436.0
2010,VA,sheriffs office,95,4824.0,6059.0
2010,VA,special jurisdiction,39,1547.0,2254.0
2010,VA,state law enforcement agency,139,1858.0,2521.0
2010,VT,local police department,61,601.0,784.0
2010,VT,sheriffs office,14,128.0,168.0
2010,VT,special jurisdiction,5,108.0,140.0
2010,VT,state law enforcement agency,15,327.0,430.0
2010,WA,local police department,256,6986.0,9074.0
2010,WA,sheriffs office,39,2254.0,3093.0
2010,WA,special jurisdiction,12,231.0,323.0
2010,WA,state law enforcement agency,1,1071.0,2233.0
2010,WI,local police department,336,8072.0,10176.0
2010,WI,sheriffs office,72,4013.0,7968.0
2010,WI,special jurisdiction,18,644.0,783.0
2010,WI,state law enforcement agency,1,496.0,646.0
2010,WV,local police department,202,1505.0,1724.0
2010,WV,sheriffs office,55,1041.0,1348.0
2010,WV,special jurisdiction,138,339.0,398.0
2010,WV,state law enforcement agency,128,646.0,1005.0
2010,WY,local police department,54,738.0,999.0
2010,WY,sheriffs office,23,480.0,618.0
2010,WY,special jurisdiction,3,20.0,31.0
2010,WY,state law enforcement agency,1,201.0,360.0
2011,AK,local police department,40,844.0,1280.0
2011,AK,special jurisdiction,5,107.0,131.0
2011,AK,state law enforcement agency,2,373.0,623.0
2011,AL,local police department,346,7638.0,9849.0
2011,AL,sheriffs office,67,2568.0,5213.0
2011,AL,special jurisdiction,34,593.0,833.0
2011,AL,state law enforcement agency,1,670.0,1275.0
2011,AR,local police department,213,3826.0,4945.0
2011,AR,sheriffs office,75,1765.0,3910.0
2011,AR,special jurisdiction,14,227.0,291.0
2011,AR,state law enforcement agency,1,583.0,895.0
2011,AZ,local police department,107,9220.0,12859.0
2011,AZ,sheriffs office,15,1962.0,6816.0
2011,AZ,special jurisdiction,13,254.0,458.0
2011,AZ,state law enforcement agency,1,1096.0,1837.0
2011,CA,constable/marshal,2,293.0,446.0
2011,CA,federal,1,0.0,0.0
2011,CA,local police department,487,38091.0,52399.0
2011,CA,sheriffs office,60,29929.0,50847.0
2011,CA,special jurisdiction,232,2765.0,3840.0
2011,CA,state law enforcement agency,100,7736.0,10839.0
2011,CO,constable/marshal,3,5.0,9.0
2011,CO,local police department,195,6970.0,9248.0
2011,CO,sheriffs office,63,4204.0,7033.0
2011,CO,special jurisdiction,30,296.0,655.0
2011,CO,state law enforcement agency,3,746.0,1008.0
2011,CT,local police department,111,6380.0,7646.0
2011,CT,special jurisdiction,10,961.0,1114.0
2011,CT,state law enforcement agency,1,1041.0,1524.0
2011,DC,federal,1,21.0,22.0
2011,DC,local police department,1,3818.0,4299.0
2011,DC,special jurisdiction,1,432.0,620.0
2011,DE,federal,1,17.0,21.0
2011,DE,local police department,44,1133.0,1423.0
2011,DE,sheriffs office,2,0.0,0.0
2011,DE,special jurisdiction,20,484.0,823.0
2011,DE,state law enforcement agency,4,1248.0,1694.0
2011,FL,constable/marshal,2,0.0,0.0
2011,FL,local police department,371,22247.0,30835.0
2011,FL,sheriffs office,67,18359.0,34705.0
2011,FL,special jurisdiction,531,2124.0,2878.0
2011,FL,state law enforcement agency,178,3165.0,5302.0
2011,GA,constable/marshal,11,481.0,612.0
2011,GA,local police department,441,13599.0,16765.0
2011,GA,sheriffs office,159,11327.0,16218.0
2011,GA,special jurisdiction,130,12097.0,18699.0
2011,GA,state law enforcement agency,50,1614.0,2383.0
2011,HI,local police department,13,3381.0,4264.0
2011,HI,special jurisdiction,1,0.0,0.0
2011,IA,local police department,151,2994.0,3583.0
2011,IA,sheriffs office,100,1585.0,3309.0
2011,IA,special jurisdiction,4,116.0,162.0
2011,IA,state law enforcement agency,1,636.0,927.0
2011,ID,local police department,87,1514.0,1940.0
2011,ID,sheriffs office,44,1037.0,1914.0
2011,ID,special jurisdiction,7,64.0,80.0
2011,ID,state law enforcement agency,7,460.0,721.0
2011,IL,local police department,757,26273.0,30532.0
2011,IL,sheriffs office,104,5317.0,13190.0
2011,IL,special jurisdiction,106,1483.0,1984.0
2011,IL,state law enforcement agency,42,1933.0,3166.0
2011,IN,local police department,176,7430.0,8784.0
2011,IN,sheriffs office,92,2982.0,7083.0
2011,IN,special jurisdiction,14,278.0,391.0
2011,IN,state law enforcement agency,93,1313.0,1856.0
2011,KS,constable/marshal,5,0.0,0.0
2011,KS,local police department,295,4239.0,5430.0
2011,KS,sheriffs office,105,2064.0,4038.0
2011,KS,special jurisdiction,34,734.0,1047.0
2011,KS,state law enforcement agency,1,505.0,769.0
2011,KY,constable/marshal,22,8.0,8.0
2011,KY,federal,1,24.0,24.0
2011,KY,local police department,307,6055.0,7173.0
2011,KY,sheriffs office,120,1684.0,2064.0
2011,KY,special jurisdiction,41,970.0,1271.0
2011,KY,state law enforcement agency,142,1225.0,2106.0
2011,LA,local police department,191,6294.0,7618.0
2011,LA,sheriffs office,65,9880.0,13178.0
2011,LA,special jurisdiction,21,464.0,584.0
2011,LA,state law enforcement agency,1,1127.0,1627.0
2011,MA,local police department,341,13160.0,15728.0
2011,MA,sheriffs office,14,32.0,34.0
2011,MA,special jurisdiction,103,1777.0,2343.0
2011,MA,state law enforcement agency,16,2049.0,2495.0
2011,MD,local police department,110,10355.0,12710.0
2011,MD,sheriffs office,24,2297.0,3212.0
2011,MD,special jurisdiction,30,1831.0,3107.0
2011,MD,state law enforcement agency,26,1417.0,2114.0
2011,ME,local police department,134,1643.0,2001.0
2011,ME,sheriffs office,16,337.0,405.0
2011,ME,special jurisdiction,21,37.0,58.0
2011,ME,state law enforcement agency,33,313.0,444.0
2011,MI,local police department,615,11345.0,13288.0
2011,MI,sheriffs office,83,4717.0,7974.0
2011,MI,special jurisdiction,37,628.0,870.0
2011,MI,state law enforcement agency,84,3777.0,5497.0
2011,MN,local police department,268,5597.0,6741.0
2011,MN,sheriffs office,87,2617.0,5873.0
2011,MN,special jurisdiction,5,166.0,231.0
2011,MN,state law enforcement agency,13,541.0,716.0
2011,MO,constable/marshal,1,0.0,0.0
2011,MO,local police department,531,10070.0,13010.0
2011,MO,sheriffs office,114,2775.0,4309.0
2011,MO,special jurisdiction,39,719.0,887.0
2011,MO,state law enforcement agency,11,2214.0,4439.0
2011,MS,local police department,139,3632.0,4827.0
2011,MS,sheriffs office,82,1976.0,3847.0
2011,MS,special jurisdiction,10,265.0,324.0
2011,MS,state law enforcement agency,1,497.0,845.0
2011,MT,local police department,74,931.0,1192.0
2011,MT,sheriffs office,58,803.0,1627.0
2011,MT,special jurisdiction,3,52.0,83.0
2011,MT,state law enforcement agency,1,240.0,300.0
2011,NC,local police department,409,12793.0,16305.0
2011,NC,sheriffs office,100,7558.0,13528.0
2011,NC,special jurisdiction,196,1609.0,2468.0
2011,NC,state law enforcement agency,101,2927.0,3722.0
2011,ND,local police department,75,740.0,900.0
2011,ND,sheriffs office,53,487.0,772.0
2011,ND,special jurisdiction,3,31.0,42.0
2011,ND,state law enforcement agency,1,141.0,189.0
2011,NE,local police department,138,2145.0,2612.0
2011,NE,sheriffs office,93,1015.0,1684.0
2011,NE,special jurisdiction,8,84.0,139.0
2011,NE,state law enforcement agency,91,560.0,793.0
2011,NH,local police department,221,2216.0,2801.0
2011,NH,sheriffs office,10,120.0,215.0
2011,NH,special jurisdiction,3,57.0,99.0
2011,NH,state law enforcement agency,21,368.0,534.0
2011,NJ,local police department,518,19980.0,23967.0
2011,NJ,sheriffs office,21,3805.0,4876.0
2011,NJ,special jurisdiction,58,3234.0,5497.0
2011,NJ,state law enforcement agency,43,2741.0,4004.0
2011,NM,local police department,96,2847.0,3978.0
2011,NM,sheriffs office,33,1124.0,1460.0
2011,NM,special jurisdiction,6,178.0,321.0
2011,NM,state law enforcement agency,1,482.0,626.0
2011,NV,local police department,35,3752.0,6521.0
2011,NV,sheriffs office,16,1036.0,1508.0
2011,NV,special jurisdiction,6,244.0,312.0
2011,NV,state law enforcement agency,1,484.0,909.0
2011,NY,constable/marshal,2,0.0,0.0
2011,NY,federal,1,0.0,0.0
2011,NY,local police department,617,52208.0,70730.0
2011,NY,sheriffs office,60,3123.0,4161.0
2011,NY,special jurisdiction,287,3187.0,3811.0
2011,NY,state law enforcement agency,154,4587.0,5474.0
2011,OH,local police department,730,15584.0,18919.0
2011,OH,sheriffs office,88,5253.0,9903.0
2011,OH,special jurisdiction,55,1314.0,1602.0
2011,OH,state law enforcement agency,1,1477.0,2495.0
2011,OK,federal,1,0.0,0.0
2011,OK,local police department,318,5327.0,6843.0
2011,OK,sheriffs office,77,1476.0,3499.0
2011,OK,special jurisdiction,27,304.0,439.0
2011,OK,state law enforcement agency,1,765.0,1358.0
2011,OR,local police department,177,19737.0,25950.0
2011,OR,sheriffs office,36,1728.0,4278.0
2011,OR,special jurisdiction,40,113.0,145.0
2011,OR,state law enforcement agency,37,1428.0,2028.0
2011,PA,local police department,1301,19761.0,22187.0
2011,PA,sheriffs office,67,1037.0,1228.0
